"date","quarter","depart","day","team","aim_prod","smv","wip","over_time","incentive","idle_time","idle_men","no_style","no_men","act_prod"
"2/28/2015","Quarter4","sweing","Saturday","5",0.5,27.48,609,6840,30,0,0,1,57,0.550403509
"2/28/2015","Quarter4","sweing","Saturday","1",0.5,26.66,1448,6840,30,0,0,2,57,0.550349708
"2/28/2015","Quarter4","sweing","Saturday","4",0.5,26.66,556,6960,23,0,0,2,58,0.500258046
"2/28/2015","Quarter4","finishing","Saturday","10",0.7,2.9,1030.95918181818,3360,0,0,0,0,8,0.410833333
"2/28/2015","Quarter4","finishing","Saturday","9",0.75,2.9,993.075824561403,960,0,0,0,0,8,0.4078125
"2/28/2015","Quarter4","finishing","Saturday","8",0.75,4.6,867.11074122807,3360,0,0,0,0,8,0.376597222
"2/28/2015","Quarter4","finishing","Saturday","6",0.75,2.9,832.389079365079,3360,0,0,0,0,8,0.271875
"3/1/2015","Quarter1","finishing","Sunday","3",0.8,4.6,1556.94529337329,10500,0,0,0,0,25,0.936355556
"3/1/2015","Quarter1","finishing","Sunday","8",0.75,4.6,893.659962740888,3360,0,0,0,0,8,0.813611111
"3/1/2015","Quarter1","sweing","Sunday","12",0.8,15.26,1106,4080,63,0,0,0,34,0.800401961
"3/1/2015","Quarter1","sweing","Sunday","8",0.75,29.4,622,6240,56,0,0,0,57,0.75075
"3/1/2015","Quarter1","sweing","Sunday","6",0.75,18.79,1193,3960,45,0,0,0,33,0.75065101
"3/1/2015","Quarter1","sweing","Sunday","3",0.75,29.4,1143,6840,45,0,0,0,57,0.750473684
"3/1/2015","Quarter1","sweing","Sunday","9",0.75,18.79,895,6240,34,0,0,0,52,0.750395513
"3/1/2015","Quarter1","sweing","Sunday","5",0.6,27.48,549,6720,38,0,0,0,56,0.707446429
"3/1/2015","Quarter1","sweing","Sunday","10",0.7,21.82,1393,5640,30,0,0,0,52,0.700236601
"3/1/2015","Quarter1","sweing","Sunday","1",0.6,26.66,1578,6840,38,0,0,0,57,0.700019883
"3/1/2015","Quarter1","sweing","Sunday","2",0.7,30.33,254,1800,0,0,0,0,58,0.683550607
"3/1/2015","Quarter1","sweing","Sunday","11",0.8,11.61,347,0,50,4,20,0,57,0.682433036
"3/1/2015","Quarter1","finishing","Sunday","4",0.6,3.94,1219.80350050524,960,0,0,0,0,8,0.673083333
"3/1/2015","Quarter1","finishing","Sunday","10",0.7,2.9,1227.38015800866,3360,0,0,0,0,8,0.664583333
"3/1/2015","Quarter1","sweing","Sunday","4",0.6,26.66,692,6840,23,0,0,0,57,0.600239766
"3/1/2015","Quarter1","finishing","Sunday","2",0.7,3.9,714.440705759757,960,0,0,0,0,8,0.585
"3/1/2015","Quarter1","sweing","Sunday","7",0.8,30.1,934,6960,0,3.5,15,0,58,0.579511494
"3/1/2015","Quarter1","finishing","Sunday","1",0.6,3.94,991.543976190476,3360,0,0,0,0,8,0.448722222
"3/1/2015","Quarter1","finishing","Sunday","9",0.75,2.9,906.447967418546,960,0,0,0,0,8,0.447083333
"3/1/2015","Quarter1","finishing","Sunday","7",0.8,4.6,788.495059523809,3360,0,0,0,0,8,0.350416667
"3/2/2015","Quarter1","finishing","Monday","2",0.7,3.9,4415.52234083155,1200,0,0,0,0,10,0.92885
"3/2/2015","Quarter1","finishing","Monday","3",0.8,4.6,2076.59541479321,10080,0,0,0,0,24,0.86037037
"3/2/2015","Quarter1","finishing","Monday","4",0.65,3.94,4346.57241760918,960,0,0,0,0,8,0.806879167
"3/2/2015","Quarter1","sweing","Monday","1",0.65,26.66,1527,6840,65,0,0,0,57,0.800579532
"3/2/2015","Quarter1","sweing","Monday","12",0.8,15.26,1035,4080,63,0,0,0,34,0.800401961
"3/2/2015","Quarter1","finishing","Monday","9",0.75,2.9,3020.6157660878,1200,0,0,0,0,10,0.8004
"3/2/2015","Quarter1","sweing","Monday","11",0.8,11.61,632,0,50,0,0,0,57,0.800309211
"3/2/2015","Quarter1","sweing","Monday","3",0.8,29.4,1231,4680,50,0,0,0,57,0.800149813
"3/2/2015","Quarter1","sweing","Monday","7",0.8,30.1,616,7080,0,0,0,0,59,0.800115819
"3/2/2015","Quarter1","finishing","Monday","8",0.75,4.6,1450.85708439294,3360,0,0,0,0,8,0.773333333
"3/2/2015","Quarter1","sweing","Monday","6",0.75,18.79,947,2880,34,0,0,0,33,0.750797009
"3/2/2015","Quarter1","sweing","Monday","8",0.75,29.4,551,6840,45,0,0,0,57,0.750473684
"3/2/2015","Quarter1","sweing","Monday","9",0.75,18.79,935,6240,45,0,0,0,52,0.750395513
"3/2/2015","Quarter1","sweing","Monday","4",0.65,26.66,832,6780,55,0,0,0,57,0.750254867
"3/2/2015","Quarter1","sweing","Monday","5",0.65,27.48,544,6720,34,0,0,0,56,0.700903571
"3/2/2015","Quarter1","sweing","Monday","10",0.7,21.82,1511,3600,30,0,0,0,51,0.70013604
"3/2/2015","Quarter1","finishing","Monday","10",0.7,2.9,2011.12929736113,3360,0,0,0,0,8,0.632361111
"3/2/2015","Quarter1","finishing","Monday","12",0.8,4.6,1504.89916659696,3780,0,0,0,0,9,0.607654321
"3/2/2015","Quarter1","finishing","Monday","1",0.65,3.94,1532.65178220961,3360,0,0,0,0,8,0.537919444
"3/2/2015","Quarter1","finishing","Monday","7",0.8,4.6,1539.69007766416,3360,0,0,0,0,8,0.342361111
"3/3/2015","Quarter1","finishing","Tuesday","7",0.8,4.6,1164.46150198413,4200,0,0,0,0,10,0.999533333
"3/3/2015","Quarter1","finishing","Tuesday","3",0.8,4.6,1561.1872715479,6300,0,0,0,0,15,0.902962963
"3/3/2015","Quarter1","sweing","Tuesday","11",0.8,11.41,601,0,50,0,0,0,56,0.800701754
"3/3/2015","Quarter1","sweing","Tuesday","1",0.7,26.66,1562,6960,60,0,0,0,58,0.800566092
"3/3/2015","Quarter1","sweing","Tuesday","12",0.8,15.26,983,4080,50,0,0,0,34,0.800401961
"3/3/2015","Quarter1","sweing","Tuesday","3",0.8,29.4,1156,6840,50,0,0,0,57,0.800333333
"3/3/2015","Quarter1","sweing","Tuesday","7",0.8,30.1,29,7080,50,0,0,0,59,0.800115819
"3/3/2015","Quarter1","sweing","Tuesday","4",0.7,26.66,950,6960,50,0,0,0,58,0.750770115
"3/3/2015","Quarter1","sweing","Tuesday","8",0.75,29.4,534,6840,56,0,0,0,57,0.750473684
"3/3/2015","Quarter1","sweing","Tuesday","9",0.75,18.79,1096,6240,34,0,0,0,52,0.750395513
"3/3/2015","Quarter1","sweing","Tuesday","6",0.75,20.2,402,3120,45,0,0,0,33,0.750212553
"3/3/2015","Quarter1","finishing","Tuesday","8",0.75,4.6,863.898745196324,3360,0,0,0,0,8,0.702777778
"3/3/2015","Quarter1","sweing","Tuesday","5",0.7,27.48,573,6840,30,0,0,0,57,0.700659649
"3/3/2015","Quarter1","sweing","Tuesday","10",0.7,21.82,1313,5040,30,0,0,0,51,0.699984417
"3/3/2015","Quarter1","finishing","Tuesday","12",0.8,4.6,940.358162087912,3780,0,0,0,0,9,0.636049383
"3/3/2015","Quarter1","finishing","Tuesday","2",0.4,3.9,792.395586712138,6300,0,0,0,0,15,0.567377778
"3/3/2015","Quarter1","finishing","Tuesday","1",0.7,3.94,1053.87715800866,3360,0,0,0,0,8,0.555430556
"3/3/2015","Quarter1","finishing","Tuesday","4",0.7,3.94,1237.48208671214,3360,0,0,0,0,8,0.555430556
"3/3/2015","Quarter1","finishing","Tuesday","10",0.7,2.9,1183.87249134199,3360,0,0,0,0,8,0.463194444
"3/3/2015","Quarter1","finishing","Tuesday","5",0.7,4.6,647.802573891626,3360,0,0,0,0,8,0.354444444
"3/3/2015","Quarter1","finishing","Tuesday","6",0.75,2.9,757.966365079365,3360,0,0,0,0,8,0.309333333
"3/3/2015","Quarter1","sweing","Tuesday","2",0.4,15.28,157,5400,0,6.5,30,1,45,0.30277037
"3/4/2015","Quarter1","finishing","Wednesday","3",0.8,4.6,1373.69034343434,1200,0,0,0,0,10,0.939166667
"3/4/2015","Quarter1","finishing","Wednesday","8",0.8,4.6,1104.2022111069,960,0,0,0,0,8,0.930416667
"3/4/2015","Quarter1","finishing","Wednesday","12",0.8,4.6,931.446056860764,1080,0,0,0,0,9,0.885925926
"3/4/2015","Quarter1","finishing","Wednesday","9",0.75,2.9,1184.79824001095,960,0,0,0,0,8,0.83375
"3/4/2015","Quarter1","finishing","Wednesday","1",0.7,3.94,1249.35290595611,960,0,0,0,0,8,0.806879167
"3/4/2015","Quarter1","finishing","Wednesday","4",0.7,3.94,1171.49849134773,960,0,0,0,0,8,0.806058333
"3/4/2015","Quarter1","sweing","Wednesday","11",0.8,11.41,433,0,38,0,0,0,56,0.800701754
"3/4/2015","Quarter1","sweing","Wednesday","12",0.8,15.26,961,4080,50,0,0,0,34,0.800401961
"3/4/2015","Quarter1","sweing","Wednesday","3",0.8,29.4,1169,6840,63,0,0,0,57,0.800333333
"3/4/2015","Quarter1","sweing","Wednesday","7",0.8,30.1,874,3960,50,0,0,0,59,0.800055762
"3/4/2015","Quarter1","sweing","Wednesday","4",0.7,26.82,1028,6960,60,0,0,0,58,0.799975862
"3/4/2015","Quarter1","sweing","Wednesday","1",0.7,26.82,1772,6960,50,0,0,0,58,0.750651724
"3/4/2015","Quarter1","sweing","Wednesday","9",0.75,18.79,1206,6240,34,0,0,0,52,0.750395513
"3/4/2015","Quarter1","sweing","Wednesday","5",0.7,27.48,586,6960,40,0,0,0,58,0.700424138
"3/4/2015","Quarter1","sweing","Wednesday","10",0.7,21.82,1334,5760,30,0,0,0,53,0.700058333
"3/4/2015","Quarter1","finishing","Wednesday","7",0.8,4.6,962.754714285714,8400,0,0,0,0,20,0.684888889
"3/4/2015","Quarter1","finishing","Wednesday","5",0.7,4.6,696.381987684729,960,0,0,0,0,8,0.592083333
"3/4/2015","Quarter1","finishing","Wednesday","2",0.5,3.9,648.817573891626,960,0,0,0,0,8,0.5403125
"3/4/2015","Quarter1","sweing","Wednesday","8",0.8,29.4,30,6840,0,0,0,0,57,0.433263158
"3/4/2015","Quarter1","sweing","Wednesday","2",0.5,15.28,261,5520,0,0,0,1,46,0.404144928
"3/4/2015","Quarter1","sweing","Wednesday","6",0.75,18.79,52,3960,0,0,0,0,33,0.332146465
"3/5/2015","Quarter1","finishing","Thursday","8",0.8,4.6,1135.3270473138,2640,0,0,0,0,22,0.980984848
"3/5/2015","Quarter1","finishing","Thursday","2",0.6,3.9,1129.38982905983,960,0,0,0,0,8,0.950625
"3/5/2015","Quarter1","finishing","Thursday","11",0.8,2.9,1035.05964652015,1200,0,0,0,0,10,0.927291667
"3/5/2015","Quarter1","finishing","Thursday","12",0.8,4.6,892.44047352743,1080,0,0,0,0,9,0.868888889
"3/5/2015","Quarter1","finishing","Thursday","1",0.7,3.94,1259.94173928945,960,0,0,0,0,8,0.812625
"3/5/2015","Quarter1","finishing","Thursday","4",0.7,3.94,1171.57241088796,960,0,0,0,0,8,0.812625
"3/5/2015","Quarter1","finishing","Thursday","3",0.8,4.6,833.038369047619,1800,0,0,0,0,15,0.810111111
"3/5/2015","Quarter1","sweing","Thursday","11",0.8,11.41,455,3420,50,0,0,0,56,0.800701754
"3/5/2015","Quarter1","sweing","Thursday","3",0.8,29.4,797,1800,63,0,0,0,57,0.800534979
"3/5/2015","Quarter1","sweing","Thursday","12",0.8,15.26,959,4080,50,0,0,0,34,0.800401961
"3/5/2015","Quarter1","sweing","Thursday","1",0.7,26.82,1373,6960,50,0,0,0,58,0.750651724
"3/5/2015","Quarter1","sweing","Thursday","9",0.75,18.79,1228,6240,45,0,0,0,52,0.750395513
"3/5/2015","Quarter1","sweing","Thursday","4",0.7,26.82,1117,7080,50,0,0,0,59,0.750050847
"3/5/2015","Quarter1","sweing","Thursday","5",0.7,27.48,230,6960,40,0,0,0,58,0.700424138
"3/5/2015","Quarter1","sweing","Thursday","10",0.7,21.82,1390,6000,30,0,0,0,50,0.700422
"3/5/2015","Quarter1","sweing","Thursday","2",0.6,15.28,529,1320,0,0,0,1,46,0.600099145
"3/5/2015","Quarter1","finishing","Thursday","9",0.75,2.9,917.68830075188,960,0,0,0,0,8,0.453125
"3/5/2015","Quarter1","sweing","Thursday","7",0.8,30.1,834,1200,0,4,40,0,59,0.366053523
"3/5/2015","Quarter1","sweing","Thursday","6",0.35,22.53,1450,2640,0,0,0,1,39,0.26369382
"3/7/2015","Quarter1","finishing","Saturday","12",0.8,4.6,887.387640194097,1080,0,0,0,0,9,0.868888889
"3/7/2015","Quarter1","sweing","Saturday","12",0.8,15.26,986,4080,75,0,0,0,34,0.850520588
"3/7/2015","Quarter1","sweing","Saturday","1",0.7,26.82,1267,8160,70,0,0,0,58,0.850045
"3/7/2015","Quarter1","finishing","Saturday","7",0.8,4.6,1386.64831314192,6000,0,0,0,0,25,0.825444444
"3/7/2015","Quarter1","finishing","Saturday","5",0.35,3.94,824.050059347346,2400,0,0,0,0,10,0.80575
"3/7/2015","Quarter1","sweing","Saturday","4",0.7,26.82,1195,6960,60,0,0,0,58,0.800746552
"3/7/2015","Quarter1","sweing","Saturday","3",0.8,29.4,983,6840,63,0,0,1,57,0.800578947
"3/7/2015","Quarter1","sweing","Saturday","11",0.8,11.41,471,3420,50,0,0,0,58,0.800034503
"3/7/2015","Quarter1","finishing","Saturday","6",0.5,2.9,887.24880952381,960,0,0,0,0,8,0.7975
"3/7/2015","Quarter1","sweing","Saturday","9",0.75,18.79,1226,3480,45,0,0,0,51,0.749987124
"3/7/2015","Quarter1","sweing","Saturday","10",0.7,21.82,1251,6000,30,0,0,0,50,0.700422
"3/7/2015","Quarter1","finishing","Saturday","1",0.7,3.94,1036.54215800866,960,0,0,0,0,8,0.664875
"3/7/2015","Quarter1","finishing","Saturday","4",0.7,3.94,1262.11637242642,960,0,0,0,0,8,0.664875
"3/7/2015","Quarter1","finishing","Saturday","11",0.8,2.9,703.838095238095,960,0,0,0,0,8,0.657083333
"3/7/2015","Quarter1","sweing","Saturday","2",0.65,16.1,626,4200,0,0,0,1,45,0.65024031
"3/7/2015","Quarter1","finishing","Saturday","8",0.8,4.6,824.435869047619,3600,0,0,0,0,15,0.590740741
"3/7/2015","Quarter1","finishing","Saturday","2",0.65,3.9,710.973086712138,1920,0,0,0,0,8,0.528125
"3/7/2015","Quarter1","sweing","Saturday","6",0.5,23.41,1379,2280,0,0,0,1,39,0.500528095
"3/7/2015","Quarter1","sweing","Saturday","5",0.7,27.48,541,6960,24,0,0,1,58,0.408960345
"3/8/2015","Quarter2","finishing","Sunday","3",0.8,4.6,1072.72377380952,1440,0,0,0,0,12,0.951944444
"3/8/2015","Quarter2","finishing","Sunday","12",0.8,4.6,1080.67867857143,1080,0,0,0,0,9,0.945555556
"3/8/2015","Quarter2","finishing","Sunday","9",0.75,2.9,1163.69704761905,1080,0,0,0,0,9,0.929074074
"3/8/2015","Quarter2","finishing","Sunday","1",0.75,3.94,1148.07377175698,960,0,0,0,0,8,0.890604167
"3/8/2015","Quarter2","finishing","Sunday","4",0.75,3.94,1038.26570197044,960,0,0,0,0,8,0.890604167
"3/8/2015","Quarter2","finishing","Sunday","2",0.7,3.9,907.554835796387,1200,0,0,0,0,10,0.884
"3/8/2015","Quarter2","finishing","Sunday","5",0.5,3.94,828.677011494253,960,0,0,0,0,8,0.857916667
"3/8/2015","Quarter2","sweing","Sunday","4",0.75,26.82,1082,6840,65,0,0,0,57,0.850084211
"3/8/2015","Quarter2","sweing","Sunday","1",0.75,26.82,1254,6960,65,0,0,0,58,0.85007069
"3/8/2015","Quarter2","sweing","Sunday","3",0.8,30.1,1278,3360,50,0,0,1,57,0.800511068
"3/8/2015","Quarter2","sweing","Sunday","12",0.8,15.26,1064,4080,63,0,0,0,34,0.800401961
"3/8/2015","Quarter2","sweing","Sunday","11",0.8,11.41,313,3420,50,0,0,0,58,0.800034503
"3/8/2015","Quarter2","finishing","Sunday","11",0.8,2.9,553.228809523809,960,0,0,0,0,8,0.755208333
"3/8/2015","Quarter2","sweing","Sunday","9",0.75,18.79,1239,5640,45,0,0,0,52,0.750371895
"3/8/2015","Quarter2","sweing","Sunday","10",0.7,21.82,1335,6000,30,0,0,0,50,0.700422
"3/8/2015","Quarter2","sweing","Sunday","2",0.7,16.1,928,4800,30,0,0,1,45,0.700106061
"3/8/2015","Quarter2","sweing","Sunday","6",0.6,23.41,1266,2520,23,0,0,1,38,0.601037091
"3/8/2015","Quarter2","sweing","Sunday","8",0.6,30.48,869,6720,0,0,0,1,56,0.600528571
"3/8/2015","Quarter2","sweing","Sunday","5",0.5,26.82,711,7080,23,0,0,1,59,0.500033898
"3/8/2015","Quarter2","finishing","Sunday","8",0.6,3.9,866.194747126437,960,0,0,0,0,8,0.4509375
"3/8/2015","Quarter2","finishing","Sunday","10",0.7,2.9,903.966181818182,960,0,0,0,0,8,0.441041667
"3/8/2015","Quarter2","finishing","Sunday","6",0.6,2.9,870.165913793104,960,0,0,0,0,8,0.271875
"3/9/2015","Quarter2","finishing","Monday","11",0.8,2.9,2269.23763509284,0,960,0,0,0,8,0.960625
"3/9/2015","Quarter2","finishing","Monday","12",0.8,4.6,2425.63225414046,0,1080,0,0,0,9,0.902962963
"3/9/2015","Quarter2","finishing","Monday","5",0.6,3.94,1964.14893348219,0,2880,0,0,0,12,0.864342593
"3/9/2015","Quarter2","sweing","Monday","4",0.75,26.82,1079,7020,65,0,0,0,58,0.850446154
"3/9/2015","Quarter2","sweing","Monday","1",0.75,26.82,1322,7140,65,0,0,0,59,0.850426891
"3/9/2015","Quarter2","finishing","Monday","9",0.75,2.9,2112.88995674437,0,3600,0,0,0,15,0.841
"3/9/2015","Quarter2","sweing","Monday","3",0.8,30.1,964,5160,50,0,0,1,58,0.800842424
"3/9/2015","Quarter2","sweing","Monday","12",0.8,15.26,1132,4080,63,0,0,0,34,0.800401961
"3/9/2015","Quarter2","sweing","Monday","11",0.8,11.41,357,3420,50,0,0,0,58,0.800034503
"3/9/2015","Quarter2","finishing","Monday","3",0.8,4.6,2071.87342796663,0,1440,0,0,0,12,0.795416667
"3/9/2015","Quarter2","finishing","Monday","4",0.75,3.94,1841.28459648585,0,960,0,0,0,8,0.7953875
"3/9/2015","Quarter2","finishing","Monday","1",0.75,3.94,2182.2272924355,0,960,0,0,0,8,0.794566667
"3/9/2015","Quarter2","sweing","Monday","9",0.75,18.79,1193,6240,45,0,0,0,52,0.750395513
"3/9/2015","Quarter2","sweing","Monday","2",0.7,16.1,817,5520,30,0,0,1,45,0.700516224
"3/9/2015","Quarter2","sweing","Monday","10",0.7,21.82,1576,6000,30,0,0,0,50,0.700422
"3/9/2015","Quarter2","finishing","Monday","2",0.7,3.9,1974.80752505728,0,1200,0,0,0,10,0.6825
"3/9/2015","Quarter2","sweing","Monday","6",0.65,23.41,1262,4560,35,0,0,1,38,0.650962281
"3/9/2015","Quarter2","sweing","Monday","8",0.65,30.48,953,6720,26,0,0,1,56,0.650421429
"3/9/2015","Quarter2","sweing","Monday","5",0.6,26.82,919,7080,23,0,0,1,59,0.600040678
"3/9/2015","Quarter2","sweing","Monday","7",0.5,30.48,1161,6600,0,0,0,1,55,0.500610909
"3/9/2015","Quarter2","finishing","Monday","10",0.7,2.9,2141.43374847945,0,960,0,0,0,8,0.477291667
"3/9/2015","Quarter2","finishing","Monday","8",0.65,3.9,1933.1266929239,0,960,0,0,0,8,0.2640625
"3/10/2015","Quarter2","finishing","Tuesday","12",0.8,4.6,1089.83917002442,1080,0,0,0,0,9,0.92
"3/10/2015","Quarter2","finishing","Tuesday","5",0.6,3.94,1046.41350793651,1440,0,0,0,0,12,0.909391667
"3/10/2015","Quarter2","sweing","Tuesday","1",0.75,26.82,1574,7080,75,0,0,0,59,0.900061017
"3/10/2015","Quarter2","finishing","Tuesday","3",0.8,4.6,979.537107142857,1440,0,0,0,0,12,0.894444444
"3/10/2015","Quarter2","finishing","Tuesday","4",0.75,3.94,927.230859605911,960,0,0,0,0,8,0.881575
"3/10/2015","Quarter2","finishing","Tuesday","1",0.75,3.94,1049.26523604269,960,0,0,0,0,8,0.880754167
"3/10/2015","Quarter2","sweing","Tuesday","4",0.75,26.82,1104,5880,65,0,0,0,59,0.850084211
"3/10/2015","Quarter2","finishing","Tuesday","9",0.75,2.9,992.180265454458,1800,0,0,0,0,15,0.821666667
"3/10/2015","Quarter2","sweing","Tuesday","12",0.8,15.26,1069,4080,63,0,0,0,34,0.800401961
"3/10/2015","Quarter2","sweing","Tuesday","3",0.8,30.1,756,6960,63,0,0,1,58,0.800071839
"3/10/2015","Quarter2","sweing","Tuesday","11",0.8,11.41,338,3420,50,0,0,0,58,0.800034503
"3/10/2015","Quarter2","finishing","Tuesday","11",0.8,2.9,504.063809523809,960,0,0,0,0,8,0.758229167
"3/10/2015","Quarter2","sweing","Tuesday","10",0.75,21.82,1499,6000,34,0,0,0,50,0.750608
"3/10/2015","Quarter2","sweing","Tuesday","9",0.75,18.79,1247,6240,45,0,0,0,52,0.750395513
"3/10/2015","Quarter2","finishing","Tuesday","2",0.7,3.9,750.852181034483,960,0,0,0,0,8,0.741
"3/10/2015","Quarter2","sweing","Tuesday","8",0.7,30.48,923,6840,30,0,0,1,57,0.700505263
"3/10/2015","Quarter2","sweing","Tuesday","6",0.7,23.41,1180,4560,30,0,0,1,38,0.700246491
"3/10/2015","Quarter2","sweing","Tuesday","2",0.7,16.1,957,5400,40,0,0,1,45,0.700051852
"3/10/2015","Quarter2","sweing","Tuesday","5",0.65,26.82,1001,7080,26,0,0,1,59,0.650044068
"3/10/2015","Quarter2","sweing","Tuesday","7",0.6,30.48,1017,6840,25,0,0,1,57,0.630402924
"3/10/2015","Quarter2","finishing","Tuesday","8",0.65,3.9,838.671,960,0,0,0,0,8,0.560625
"3/10/2015","Quarter2","finishing","Tuesday","7",0.5,3.9,863.2385,960,0,0,0,0,8,0.560625
"3/10/2015","Quarter2","finishing","Tuesday","10",0.7,2.9,892.208598484848,960,0,0,0,0,8,0.39875
"3/11/2015","Quarter2","finishing","Wednesday","12",0.8,4.6,1055.88592002442,2160,0,0,0,0,9,0.922839506
"3/11/2015","Quarter2","finishing","Wednesday","11",0.8,2.9,640.941404761905,2400,0,0,0,0,10,0.874027778
"3/11/2015","Quarter2","finishing","Wednesday","2",0.75,3.9,770.566960255262,1920,0,0,0,0,8,0.819270833
"3/11/2015","Quarter2","finishing","Wednesday","4",0.75,3.94,886.956273399015,1920,0,0,0,0,8,0.813309028
"3/11/2015","Quarter2","finishing","Wednesday","1",0.75,3.94,990.024789072996,1920,0,0,0,0,8,0.812625
"3/11/2015","Quarter2","sweing","Wednesday","12",0.8,15.26,470,4080,63,0,0,0,34,0.800401961
"3/11/2015","Quarter2","sweing","Wednesday","3",0.8,30.1,735,6960,63,0,0,1,58,0.800071839
"3/11/2015","Quarter2","sweing","Wednesday","11",0.8,11.41,560,3420,50,0,0,0,58,0.800034503
"3/11/2015","Quarter2","finishing","Wednesday","3",0.8,4.6,780.533941919192,1920,0,0,0,0,8,0.786631944
"3/11/2015","Quarter2","finishing","Wednesday","5",0.7,3.94,783.20417816092,1440,0,0,0,0,12,0.75885
"3/11/2015","Quarter2","sweing","Wednesday","10",0.75,21.82,1674,6000,34,0,0,0,50,0.750608
"3/11/2015","Quarter2","sweing","Wednesday","9",0.75,18.79,290,5040,45,0,0,0,52,0.750347333
"3/11/2015","Quarter2","sweing","Wednesday","2",0.75,16.1,971,5400,45,0,0,1,45,0.750140741
"3/11/2015","Quarter2","sweing","Wednesday","1",0.75,26.82,1322,7080,45,0,0,0,59,0.750050847
"3/11/2015","Quarter2","sweing","Wednesday","4",0.75,26.82,1054,7080,45,0,0,0,59,0.750050847
"3/11/2015","Quarter2","sweing","Wednesday","5",0.7,26.82,992,6960,30,0,0,1,58,0.700556897
"3/11/2015","Quarter2","sweing","Wednesday","8",0.7,30.48,914,6840,30,0,0,1,57,0.700505263
"3/11/2015","Quarter2","sweing","Wednesday","6",0.7,23.41,1128,4560,40,0,0,1,38,0.700246491
"3/11/2015","Quarter2","sweing","Wednesday","7",0.65,30.48,935,6840,26,0,0,1,57,0.650596491
"3/11/2015","Quarter2","finishing","Wednesday","10",0.75,2.9,988.78274122807,960,0,0,0,0,8,0.628333333
"3/11/2015","Quarter2","finishing","Wednesday","8",0.7,3.9,898.582383490073,960,0,0,0,0,8,0.625625
"3/11/2015","Quarter2","finishing","Wednesday","7",0.65,3.9,868.68246969697,960,0,0,0,0,8,0.625625
"3/11/2015","Quarter2","finishing","Wednesday","9",0.75,2.9,887.446544258373,1800,0,0,0,0,15,0.505888889
"3/11/2015","Quarter2","finishing","Wednesday","6",0.7,2.9,727.875731974922,720,0,0,0,0,6,0.394722222
